,SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
144,CLDP0166,Billets Hart Allotments,51.50457763671875,-0.3438459932804107,,Urban Background,2.0,37.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/518bf81872628b08f446e0025714ec883f0a98c8ad1dc52458425662c272a696,"This is one of nine Nodes  deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nBillets Hart Allotments is made of up around 70 plots which are bordered on 2 sides by the River Brent in Hanwell, Ealing.  Originally a common meadow it has historically been used for smallholdings and open pasture land over the centuries.  It forms part of the land which was given by William Hobbayne in 1484 .",300.0,normal,99.0,excellent,nominal,healthy,ASFQTKJ1,2021-10-17T19:04:54.963Z,,2023-02-05T21:11:47.503Z,0,0,0.0,0,4.157127857208252,7,30,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Ealing, Solar300, V1",,,Feb  5 2023  8:00PM
145,CLDP0167,Redbridge-Gants Hill,51.57600021362305,0.0663010030984878,,Roadside,,0.699999988079071,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a84b36d7cf754ec643f7d5f2796f2e4f37e241cba18c13e1e76029575ff304a1,,300.0,normal,99.0,excellent,nominal,healthy,AXRJBZFR,2021-10-22T14:38:24.393Z,,2023-02-05T21:28:57.697Z,0,0,0.0,0,4.143835544586182,7,31,1,0,0,0,84.0,2.0,Measurement,,,,,12.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Redbridge, Solar300, V1",,,Feb  5 2023  8:00PM
146,CLDP0168,South Circular - Junction with Well Meadow Road,51.44532012939453,0.002570484066382,,Roadside,3.0,2.299999952316284,,0,,"This Node was installed on a lampost on the pavement of the south circular close to the junction of Well Meadow Road on 27th October and replaced  previous Node located just round the corner in Well Meadow Road , which was in line with façade of housing along this section of the South Circular.",300.0,recoveryMode,91.0,excellent,nominal,needsAttention,AFCY809L,2021-10-25T22:04:13.847Z,,2023-02-05T20:37:54.933Z,0,0,0.0,0,3.869130849838257,7,21,4,0,0,0,63.0,1.0,Measurement,,,,,24.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Lewisham, Solar300, TfL, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
147,CLDP0169,South Circular opposite Bowness Road,51.44597244262695,-0.0172052383422851,,Roadside,3.0,3.200000047683716,,0,,"This Node is installed on the south circular A205 just east of the Catford gyratory system , opposite Bowness Road.",300.0,normal,99.0,excellent,nominal,healthy,AZT4NLJ4,2021-10-25T21:26:38.277Z,,2023-02-05T19:28:26.403Z,0,0,0.0,0,4.164881706237793,7,31,1,0,0,0,82.0,2.0,Measurement,,,,,20.0,2.0,Trigger,,,,1,GLA,Solar,Y,"Deployed, GLA, Lewisham, Solar300, TfL, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
148,CLDP0170,Malden & Coombe Horticultural Society,51.40727996826172,-0.2659066915512085,,Urban Background,2.700000047683716,34.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/6b2e1ffb70969ef7ebe480e2f496977479447d7e2145005d0b5252def17483ce,"This is one of nine Nodes  deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nThe Node is hosted by the Malden & Combe Horticultural Society on the same site as Elm Road Allotments.\r\n\r\nEstablished in 1924, the Malden & Coombe Horticultural Society (MCHS) is one of the oldest horticultural societies in the South of England. The Society is dedicated to encouraging the science and practice of horticulture, developing the enjoyment, appreciation and understanding of plants and the environment, and working with gardeners and allotment holders with the aim of reducing our carbon footprint.\r\n\r\nElm Road allotments is owned by the Royal Borough of Kingston upon Thames and has around 100 plots.",300.0,normal,99.0,excellent,nominal,healthy,AZQ36BDH,2021-10-28T08:42:28.737Z,,2023-02-05T19:25:23.913Z,0,0,0.0,0,4.1526970863342285,7,28,1,0,0,0,81.0,2.0,Measurement,,,,,16.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Kingston upon Thames, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
149,CLDP0171,Boston Place,51.524749755859375,-0.1632830053567886,,Roadside,4.0,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a74afde9d9f66e81eafe197e81557dbec1eaa49d4c5f8ce6e6a928f305db4535,"This Node is located in Boston Place, one of the roads that are adjacent to the rail tracks running into Marylebone station.  The Node is situated here to help understand any possible impact from diesel trains using these tracks.",300.0,normal,98.0,excellent,nominal,healthy,AX58XMS7,2021-10-26T09:00:00.000Z,,2023-02-05T21:26:16.990Z,0,0,0.0,0,4.089559555053711,7,31,1,0,0,0,39.0,1.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Solar300, V1, Westminster",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
150,CLDP0172,Chesterton Primary School,51.47338485717773,-0.1579914987087249,,Urban Background,4.0,28.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/5410615d3c6e8f17c4f91e79e4ccb2ea141cdb922fe846c4f962377731e34870,"This Node is located on a lighting pole in the playground/sports area of the school which is adjacent to some of the classrooms.  It therefore represents the exposure whilst the children are outside and also the air likely to be entering the classrooms.\r\n\r\nThis is not the same location as used in the pilot phase.  The sensor for the pilot phase was mounted on the south face of the site manager's house, closer to Battersea Road.",300.0,normal,99.0,excellent,nominal,healthy,AL35LGPR,2021-10-28T12:51:36.227Z,,2023-02-05T20:51:10.993Z,0,0,0.0,0,4.120574474334717,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Unknown,Y,"CHILL, Deployed, GLA, V1, Wandsworth",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
151,CLDP0173,Cray Road Allotments,51.41719055175781,0.1147240027785301,,Urban Background,2.400000095367432,75.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7e8b30c469b20f80e76fa72fb0e92d8cad16764c7c6f8591127bf149e80f0ea1,"This is one of nine Nodes  deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nThe Node is hosted in the Cray Road Allotments in Footscray,Bexley.",300.0,normal,99.0,excellent,nominal,healthy,AGYCPJDB,2021-10-30T12:00:00.000Z,,2023-02-05T20:39:40.320Z,0,0,0.0,0,4.157127857208252,7,31,1,0,0,0,40.0,1.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Bexley, Coldspot, Deployed, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
152,CLDP0174,St Marys Primary School Russell Rd - Merton,51.417911529541016,-0.2009499967098236,,Roadside,2.5999999046325684,0.2000000029802322,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/03a9135b8add48b7485ef792b3a48d3f2072c83610ff27539e3586e6369fbb4f," This location is a road that leads directly into Wimbledon Town Centre, the location chosen is a primary school and the monitoring will be paired up with a traffic and transport sensor.",300.0,normal,96.0,excellent,nominal,healthy,AP34CQX7,2021-11-05T14:35:12.100Z,,2023-01-30T15:53:01.183Z,0,7,12.385245323181152,0,3.967731237411499,2,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Merton,Unknown,Y,,,,Feb  5 2023  8:00PM
153,CLDP0175,London Wildlife Trust Centre For Wildlife Gardening,51.46282196044922,-0.0753419995307922,,Urban Background,3.200000047683716,40.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/71578c3650c86ae39d23c3c156132614c46f68b65ce8cf2de5c773daa7b8454a,"This is one of nine Nodes deployed at locations which are expected to have low pollution levels, but which are representative of large areas around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nLondon Wildlife Trust Centre for Wildlife Gardening kindly agreed to host this node. The centre is located on a quiet residential street in Peckham. It is open to the public on Sundays. They also host local primary schools, toddler groups and volunteer sessions. It is a Site of Borough Importance for Nature Conservation. This node will represent those visiting, volunteering and working at the centre, as well as the community living close by.",300.0,normal,99.0,excellent,nominal,healthy,AVCRX42Z,2021-11-05T16:40:47.940Z,,2023-02-05T21:19:11.490Z,0,0,0.0,0,4.146050930023193,7,28,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Solar300, Southwark, V1",,,Feb  5 2023  8:00PM
154,CLDP0176,"St Margaret’s Road, Twickenham",51.46045684814453,-0.322624146938324,,Roadside,2.700000047683716,1.2000000476837158,,0,,,300.0,recoveryMode,93.0,excellent,nominal,needsAttention,A28GQNKV,2021-11-19T11:10:32.010Z,,2023-01-30T17:02:09.347Z,0,0,0.0,0,3.936699390411377,7,23,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
155,CLDP0177,"Richmond upon Thames Schl + Richmond College, Egerton Rd, Twickenham",51.45255279541016,-0.3403843939304352,,Roadside,2.450000047683716,0.6000000238418579,,0,,,300.0,recoveryMode,87.0,excellent,nominal,needsAttention,A2NRYWB6,2021-11-19T11:10:20.727Z,,2023-01-05T15:37:17.607Z,0,0,0.0,0,3.8082082271575928,7,30,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
156,CLDP0178,"Strawberry Vale, Teddington",51.43396759033203,-0.3295100629329681,,Roadside,2.5,0.699999988079071,,0,,,300.0,recoveryMode,91.0,excellent,nominal,needsAttention,A5XRYSYD,2021-11-19T10:17:27.333Z,,2023-01-05T22:05:48.967Z,0,0,0.0,0,3.87356162071228,7,23,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
157,CLDP0179,"Winchester Rd,  St Stephens Primary School",51.45667266845703,-0.3229721486568451,,Roadside,2.400000095367432,0.2000000029802322,,0,,,300.0,recoveryMode,91.0,excellent,nominal,needsAttention,A71R6VK1,2021-11-19T10:15:17.500Z,,2023-02-05T19:15:07.473Z,0,0,0.0,0,3.87356162071228,7,28,16,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
158,CLDP0180,"King St, Twickenham",51.446380615234375,-0.3284767270088196,,Roadside,2.5,0.8999999761581421,,0,,,300.0,normal,94.0,excellent,nominal,healthy,A8V2YFM6,2021-11-19T10:16:03.917Z,,2023-02-05T20:20:08.687Z,0,0,0.0,0,3.934484004974365,7,31,1,0,0,0,82.0,2.0,Measurement,,,,,18.0,2.0,Trigger,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
159,CLDP0181,"Paradise Rd, Richmond",51.45977783203125,-0.3039311468601227,,Roadside,2.5,1.2000000476837158,,0,,,300.0,normal,97.0,excellent,nominal,healthy,A9GH0PR7,2021-11-19T10:20:15.347Z,,2023-01-30T15:25:50.687Z,0,504,4.553030490875244,0,4.0397138595581055,2,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
160,CLDP0182,"Manor Rd,  west bound",51.429298400878906,-0.3244353234767914,,Roadside,2.400000095367432,0.4000000059604645,,0,,,300.0,recoveryMode,90.0,excellent,nominal,needsAttention,AFL82W0Z,2021-11-19T10:24:32.207Z,,2023-01-05T21:50:52.233Z,0,0,0.0,0,3.844761848449707,7,31,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,South London Partnership,South London Partnership,Feb  5 2023  8:00PM
161,CLDP0183,Twickenham Academy,51.44480514526367,-0.3626715540885925,,Roadside,2.5999999046325684,0.5,,0,,,300.0,normal,93.0,excellent,nominal,needsAttention,AFSD74DW,2021-11-19T10:26:31.347Z,,2023-01-05T22:45:00.287Z,0,0,0.0,0,3.9090073108673096,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
162,CLDP0184,"Twickenham railway bridge, London Rd, Twickenham",51.44948959350586,-0.3300532102584839,,Roadside,2.299999952316284,0.699999988079071,,0,,,300.0,recoveryMode,93.0,excellent,nominal,needsAttention,AK7YQRDK,2021-11-19T10:26:55.423Z,,2023-02-05T20:43:28.110Z,0,0,0.0,0,3.907899618148804,7,22,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
163,CLDP0185,"High St, Whitton",51.45099639892578,-0.3578640222549438,,Roadside,2.5,2.200000047683716,,0,,,300.0,normal,98.0,excellent,nominal,healthy,APR8W2KS,2021-11-19T10:30:52.123Z,,2023-02-05T20:59:37.363Z,0,0,0.0,0,4.100636005401611,7,30,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
164,CLDP0186,"Staines Rd, Twickenham jct",51.44204330444336,-0.3525676727294922,,Roadside,2.5999999046325684,0.6000000238418579,,0,,,300.0,recoveryMode,92.0,excellent,nominal,needsAttention,AQRTKRHX,2021-11-19T10:34:33.917Z,,2023-01-05T21:13:54.273Z,0,0,0.0,0,3.886853694915772,7,27,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,,,Feb  5 2023  8:00PM
165,CLDP0187,High Street Wealdstone,51.59638595581055,-0.3357698917388916,,Roadside,2.9800000190734863,0.699999988079071,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/e66b7f6af00b48aa5d2befcd6935cdca9d5f3fb94d940ede0ad2c91f7080047f,"Harrow’s second Breathe London Node is located outside the Baptist church on High Street Wealdstone. As both traffic routes through Wealdstone have converged further down the High Street, the location should be representative of air quality arising from the through traffic. \r\n\r\nWays to display this live data from the node, within the Wealdstone area, are being looked into. The node location is one of three proposed for wider monitoring- of traffic movements (and footfall) - so that there may be future opportunities to explore any correlations etc.",300.0,normal,99.0,excellent,nominal,healthy,A7TQVG79,2022-01-06T13:40:14.317Z,,2023-02-05T20:16:12.747Z,0,0,0.0,0,4.119466781616211,7,27,1,0,0,0,114.0,2.0,Measurement,,,,,20.0,2.0,Trigger,,,,1,GLA,Solar,Y,"Church, Deployed, Harrow, Religious Centre, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
166,CLDP0188,"St Jerome Bilingual School, Station Road",51.58533477783203,-0.3326874077320099,,Roadside,3.0999999046325684,0.5,School,0,," This Node \tLocation is on a busy artery through Harrow Centre, adjacent to a school, many residential properties and a major retail area.  As a result it is an ideal location for studying exposure and pollutant release.",300.0,normal,99.0,excellent,nominal,healthy,AZTJ378M,2021-11-18T16:00:00.000Z,,2023-02-05T19:30:56.837Z,0,0,0.0,0,4.159343242645264,7,31,1,0,0,0,65.0,1.0,Measurement,,,,,15.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Harrow, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
167,CLDP0189,Teddington High St,51.42691421508789,-0.3338350057601928,,Roadside,2.400000095367432,3.400000095367432,,0,,,300.0,recoveryMode,92.0,excellent,nominal,needsAttention,A1GZKRQG,2021-11-22T13:12:37.507Z,,2023-01-05T20:40:12.893Z,0,0,0.0,0,3.881315231323242,7,31,16,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Unknown,Y,,,South London Partnership,Feb  5 2023  8:00PM
168,CLDP0190,Station Rd Hampton,51.414920806884766,-0.3664999902248382,,Roadside,2.5,0.699999988079071,,0,,,300.0,normal,99.0,excellent,nominal,healthy,A3KH2QPB,2021-11-22T13:11:30.387Z,,2023-02-05T20:10:36.647Z,0,0,0.0,0,4.115036010742188,7,23,1,0,0,0,72.0,2.0,Measurement,,,,,15.0,1.0,Measurement,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",,South London Partnership,Feb  5 2023  8:00PM
169,CLDP0191,"Shackleton Lane, Fulwell",51.432090759277344,-0.3419193029403686,,Roadside,2.400000095367432,0.5,,0,,,300.0,recoveryMode,93.0,excellent,nominal,needsAttention,A89B69WZ,2021-12-20T12:00:00.000Z,,2023-02-05T20:14:12.837Z,0,0,0.0,0,3.907899618148804,7,26,4,0,0,0,62.0,1.0,Measurement,,,,,11.0,1.0,Measurement,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Feb  5 2023  8:00PM
170,CLDP0192,19th Wimbledon Scout Group,51.41526794433594,-0.2409494221210479,,Urban Background,3.0,17.5,,0,,"This is one of nine Nodes  deployed at locations which are expected to have low pollution levels but which are representative of large areas  around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nThis site is extensively used by many groups from the community.  As well as all the scouting sections 6-18 years, Brownies, Guides and Polish Scouts, the community church, and ‘Curious Minds’ for non schoolers also use the site, as do 'Little Forest Folk'  a nursery/ forest school.\r\n\r\nThe site is adjacent to Morley Park, Oberon Playing fields and Cotterham Park Allotments, with surrounding residential areas.\r\n\r\nThis site represents the general background pollution levels that will be seen across a large swathe of this area of London.",300.0,normal,99.0,excellent,nominal,healthy,ALPYC8ZL,2021-11-23T14:23:33.527Z,,2023-02-05T20:51:59.957Z,0,0,0.0,0,4.143835544586182,7,26,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Merton, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
